10 50 -0.000035 -0.000032
10 54 -0.000016 -0.000013
10 58 -0.000007 -0.000005
10 62 -0.000003 -0.000002
10 66 -0.000001 -0.000001
10 70 -0.000000 -0.000000
10 74 -0.000000 -0.000000
10 78 -0.000000 -0.000000
10 82 -0.000000 -0.000000
10 86 -0.000000 -0.000000
10 90 -0.000000 -0.000000
10 94 -0.000000 -0.000000
10 98 -0.000000 -0.000000
10 102 -0.000000 -0.000000
10 106 -0.000000 -0.000000
10 110 -0.000000 -0.000000
10 114 -0.000000 -0.000000
10 118 -0.000000 -0.000000
10 122 -0.000000 -0.000000
10 126 -0.000000 -0.000000
14 2 0.003056 -0.001261
14 6 0.002269 -0.003424
14 10 0.001049 -0.004696
14 14 -0.000132 -0.004948
14 18 -0.000940 -0.004412
14 22 -0.001285 -0.003467
14 26 -0.001258 -0.002456
14 30 -0.001023 -0.001588
14 34 -0.000729 -0.000946
14 38 -0.000466 -0.000522
14 42 -0.000271 -0.000268
14 46 -0.000145 -0.000128
14 50 -0.000071 -0.000057
14 54 -0.000032 -0.000024
14 58 -0.000014 -0.000009
14 62 -0.000005 -0.000003
14 66 -0.000002 -0.000001
14 70 -0.000001 -0.000000
14 74 -0.000000 -0.000000
14 78 -0.000000 -0.000000
14 82 -0.000000 -0.000000
14 86 -0.000000 -0.000000
14 90 -0.000000 -0.000000
14 94 -0.000000 -0.000000
14 98 -0.000000 -0.000000
14 102 -0.000000 -0.000000
14 106 -0.000000 -0.000000
14 110 -0.000000 -0.000000
14 114 -0.000000 -0.000000
14 118 -0.000000 -0.000000
14 122 -0.000000 -0.000000
14 126 -0.000000 -0.000000
18 2 0.006668 -0.002645
18 6 0.004828 -0.007103
18 10 0.002060 -0.009553
18 14 -0.000503 -0.009831
18 18 -0.002154 -0.008555
18 22 -0.002773 -0.006571
18 26 -0.002625 -0.004559
18 30 -0.002084 -0.002897
18 34 -0.001457 -0.001700
18 38 -0.000917 -0.000927
18 42 -0.000527 -0.000471
18 46 -0.000278 -0.000223
18 50 -0.000136 -0.000099
18 54 -0.000062 -0.000041
18 58 -0.000026 -0.000016
18 62 -0.000010 -0.000006
18 66 -0.000004 -0.000002
18 70 -0.000001 -0.000001
18 74 -0.000000 -0.000000
18 78 -0.000000 -0.000000
18 82 -0.000000 -0.000000
18 86 -0.000000 -0.000000
18 90 -0.000000 -0.000000
18 94 -0.000000 -0.000000
18 98 -0.000000 -0.000000
18 102 -0.000000 -0.000000
18 106 -0.000000 -0.000000
18 110 -0.000000 -0.000000
18 114 -0.000000 -0.000000
18 118 -0.000000 -0.000000
18 122 -0.000000 -0.000000
18 126 -0.000000 -0.000000
22 2 0.014143 -0.005468
22 6 0.009863 -0.014422
22 10 0.003713 -0.018831
22 14 -0.001620 -0.018746
22 18 -0.004765 -0.015801
22 22 -0.005727 -0.011801
22 26 -0.005213 -0.007996
22 30 -0.004027 -0.004982
22 34 -0.002756 -0.002877
22 38 -0.001707 -0.001547
22 42 -0.000968 -0.000777
22 46 -0.000506 -0.000365
22 50 -0.000245 -0.000161
22 54 -0.000110 -0.000066
22 58 -0.000046 -0.000026
22 62 -0.000018 -0.000009
22 66 -0.000007 -0.000003
22 70 -0.000002 -0.000001
22 74 -0.000001 -0.000000
22 78 -0.000000 -0.000000
22 82 -0.000000 -0.000000
22 86 -0.000000 -0.000000
22 90 -0.000000 -0.000000
22 94 -0.000000 -0.000000
22 98 -0.000000 -0.000000
22 102 -0.000000 -0.000000
22 106 -0.000000 -0.000000
22 110 -0.000000 -0.000000
22 114 -0.000000 -0.000000
22 118 -0.000000 -0.000000
22 122 -0.000000 -0.000000
22 126 -0.000000 -0.000000
26 2 0.029465 -0.011333
26 6 0.019324 -0.028960
26 10 0.005854 -0.036078
26 14 -0.004703 -0.034245
26 18 -0.010178 -0.027693
26 22 -0.011312 -0.019995
26 26 -0.009846 -0.013188
26 30 -0.007377 -0.008044
26 34 -0.004937 -0.004568
26 38 -0.003006 -0.002424
26 42 -0.001682 -0.001205
26 46 -0.000871 -0.000561
26 50 -0.000418 -0.000246
26 54 -0.000187 -0.000101
26 58 -0.000078 -0.000039
26 62 -0.000030 -0.000014
26 66 -0.000011 -0.000005
26 70 -0.000004 -0.000002
26 74 -0.000001 -0.000000
26 78 -0.000000 -0.000000
26 82 -0.000000 -0.000000
26 86 -0.000000 -0.000000
26 90 -0.000000 -0.000000
26 94 -0.000000 -0.000000
26 98 -0.000000 -0.000000
26 102 -0.000000 -0.000000
26 106 -0.000000 -0.000000
26 110 -0.000000 -0.000000
26 114 -0.000000 -0.000000
26 118 -0.000000 -0.000000
26 122 -0.000000 -0.000000
26 126 -0.000000 -0.000000
30 2 0.061231 -0.024383
30 6 0.035893 -0.058449
30 10 0.006815 -0.067251
30 14 -0.012607 -0.059632
30 18 -0.020879 -0.045773
30 22 -0.021285 -0.031789
30 26 -0.017641 -0.020369
30 30 -0.012794 -0.012155
30 34 -0.008367 -0.006788
30 38 -0.005008 -0.003555
30 42 -0.002766 -0.001749
30 46 -0.001417 -0.000809
30 50 -0.000675 -0.000351
30 54 -0.000300 -0.000144
30 58 -0.000124 -0.000055
30 62 -0.000048 -0.000020
30 66 -0.000017 -0.000007
30 70 -0.000006 -0.000002
30 74 -0.000002 -0.000001
30 78 -0.000001 -0.000000
30 82 -0.000000 -0.000000
30 86 -0.000000 -0.000000
30 90 -0.000000 -0.000000
30 94 -0.000000 -0.000000
30 98 -0.000000 -0.000000
30 102 -0.000000 -0.000000
30 106 -0.000000 -0.000000
30 110 -0.000000 -0.000000
30 114 -0.000000 -0.000000
30 118 -0.000000 -0.000000
30 122 -0.000000 -0.000000
30 126 -0.000000 -0.000000
34 2 0.130353 -0.058971
34 6 0.059884 -0.120601
34 10 -0.000059 -0.120897
34 14 -0.031192 -0.097770
34 18 -0.040704 -0.070641
34 22 -0.037910 -0.047087
34 26 -0.029866 -0.029313
34 30 -0.020962 -0.017131
34 34 -0.013401 -0.009418
34 38 -0.007890 -0.004875
34 42 -0.004305 -0.002377
34 46 -0.002185 -0.001091
34 50 -0.001033 -0.000471
34 54 -0.000456 -0.000192
34 58 -0.000188 -0.000073
34 62 -0.000073 -0.000026
34 66 -0.000026 -0.000009
34 70 -0.000009 -0.000003
34 74 -0.000003 -0.000001
34 78 -0.000001 -0.000000
34 82 -0.000000 -0.000000
34 86 -0.000000 -0.000000
34 90 -0.000000 -0.000000
34 94 -0.000000 -0.000000
34 98 -0.000000 -0.000000
34 102 -0.000000 -0.000000
34 106 -0.000000 -0.000000
34 110 -0.000000 -0.000000
34 114 -0.000000 -0.000000
34 118 -0.000000 -0.000000
34 122 -0.000000 -0.000000
34 126 -0.000000 -0.000000
38 2 0.291026 -0.199539
38 6 0.068171 -0.249329
38 10 -0.032849 -0.202421
38 14 -0.069807 -0.147527
38 18 -0.074208 -0.100418
38 22 -0.063392 -0.064451
38 26 -0.047580 -0.039109
38 30 -0.032384 -0.022444
38 34 -0.020272 -0.012177
38 38 -0.011758 -0.006241
38 42 -0.006344 -0.003019
38 46 -0.003193 -0.001378
38 50 -0.001501 -0.000593
38 54 -0.000659 -0.000240
38 58 -0.000271 -0.000092
38 62 -0.000104 -0.000033
38 66 -0.000038 -0.000011
38 70 -0.000013 -0.000004
38 74 -0.000004 -0.000001
38 78 -0.000001 -0.000000
38 82 -0.000000 -0.000000
38 86 -0.000000 -0.000000
38 90 -0.000000 -0.000000
38 94 -0.000000 -0.000000
38 98 -0.000000 -0.000000
38 102 -0.000000 -0.000000
38 106 -0.000000 -0.000000
38 110 -0.000000 -0.000000
38 114 -0.000000 -0.000000
38 118 -0.000000 -0.000000
38 122 -0.000000 -0.000000
38 126 -0.000000 -0.000000
42 2 0.183408 -0.691592
42 6 -0.030791 -0.433206
42 10 -0.117135 -0.295894
42 14 -0.136879 -0.199384
42 18 -0.124379 -0.129763
42 22 -0.098764 -0.080936
42 26 -0.071098 -0.048167
42 30 -0.047121 -0.027266
42 34 -0.028970 -0.014645
42 38 -0.016588 -0.007450
42 42 -0.008866 -0.003584
42 46 -0.004430 -0.001628
42 50 -0.002071 -0.000698
42 54 -0.000906 -0.000282
42 58 -0.000371 -0.000107
42 62 -0.000142 -0.000039
42 66 -0.000051 -0.000013
42 70 -0.000017 -0.000004
42 74 -0.000005 -0.000001
42 78 -0.000002 -0.000000
42 82 -0.000000 -0.000000
42 86 -0.000000 -0.000000
42 90 -0.000000 -0.000000
42 94 -0.000000 -0.000000
42 98 -0.000000 -0.000000
42 102 -0.000000 -0.000000
42 106 -0.000000 -0.000000
42 110 -0.000000 -0.000000
42 114 -0.000000 -0.000000
42 118 -0.000000 -0.000000
42 122 -0.000000 -0.000000
42 126 -0.000000 -0.000000
46 2 -0.196597 -0.827559
46 6 -0.239038 -0.550745
46 10 -0.252802 -0.364569
46 14 -0.231182 -0.238033
46 18 -0.189779 -0.151345
46 22 -0.142815 -0.092853
46 26 -0.099549 -0.054618
46 30 -0.064612 -0.030659
46 34 -0.039157 -0.016367
46 38 -0.022193 -0.008288
46 42 -0.011773 -0.003974
46 46 -0.005849 -0.001801
46 50 -0.002722 -0.000771
46 54 -0.001187 -0.000311
46 58 -0.000485 -0.000119
46 62 -0.000186 -0.000043
46 66 -0.000067 -0.000015
46 70 -0.000022 -0.000005
46 74 -0.000007 -0.000002
46 78 -0.000002 -0.000001
46 82 -0.000001 -0.000000
46 86 -0.000000 -0.000000
46 90 -0.000000 -0.000000
46 94 -0.000000 -0.000000
46 98 -0.000000 -0.000000
46 102 -0.000000 -0.000000
46 106 -0.000000 -0.000000
46 110 -0.000000 -0.000000
46 114 -0.000000 -0.000000
46 118 -0.000000 -0.000000
46 122 -0.000000 -0.000000
46 126 -0.000000 -0.000000
50 2 -0.499992 -0.849458
50 6 -0.469084 -0.584373
50 10 -0.412879 -0.388329
50 14 -0.340935 -0.252095
50 18 -0.264111 -0.159257
50 22 -0.191935 -0.097207
50 26 -0.130844 -0.056961
50 30 -0.083670 -0.031886
50 34 -0.050185 -0.016988
50 38 -0.028232 -0.008591
50 42 -0.014895 -0.004115
50 46 -0.007369 -0.001865
50 50 -0.003419 -0.000799
50 54 -0.001487 -0.000324
50 58 -0.000607 -0.000125
50 62 -0.000232 -0.000046
50 66 -0.000083 -0.000017
50 70 -0.000028 -0.000007
50 74 -0.000009 -0.000003
50 78 -0.000003 -0.000002
50 82 -0.000001 -0.000001
50 86 -0.000000 -0.000001
50 90 -0.000000 -0.000000
50 94 -0.000000 -0.000000
50 98 -0.000000 -0.000000
50 102 -0.000000 -0.000000
50 106 -0.000000 -0.000000
50 110 -0.000000 -0.000000
50 114 -0.000000 -0.000000
50 118 -0.000000 -0.000000
50 122 -0.000000 -0.000000
50 126 -0.000000 -0.000000
54 2 -0.803387 -0.827560
54 6 -0.699129 -0.550749
54 10 -0.572954 -0.364575
54 14 -0.450686 -0.238041
54 18 -0.338442 -0.151354
54 22 -0.241054 -0.092864
54 26 -0.162140 -0.054629
54 30 -0.102728 -0.030670
54 34 -0.061213 -0.016379
54 38 -0.034271 -0.008300
54 42 -0.018016 -0.003985
54 46 -0.008889 -0.001812
54 50 -0.004115 -0.000781
54 54 -0.001787 -0.000321
54 58 -0.000728 -0.000128
54 62 -0.000279 -0.000051
54 66 -0.000100 -0.000022
54 70 -0.000034 -0.000011
54 74 -0.000011 -0.000007
54 78 -0.000004 -0.000004
54 82 -0.000002 -0.000003
54 86 -0.000001 -0.000002
54 90 -0.000001 -0.000001
54 94 -0.000000 -0.000001
54 98 -0.000000 -0.000001
54 102 -0.000000 -0.000000
54 106 -0.000000 -0.000000
54 110 -0.000000 -0.000000
54 114 -0.000000 -0.000000
54 118 -0.000000 -0.000000
54 122 -0.000000 -0.000000
54 126 -0.000000 -0.000000
58 2 -1.183386 -0.691596
58 6 -0.907372 -0.433219
58 10 -0.708618 -0.295914
58 14 -0.544986 -0.199411
58 18 -0.403839 -0.129794
58 22 -0.285103 -0.080971
58 26 -0.190590 -0.048204
58 30 -0.120218 -0.027305
58 34 -0.071400 -0.014685
58 38 -0.039876 -0.007491
58 42 -0.020923 -0.003624
58 46 -0.010309 -0.001667
58 50 -0.004768 -0.000735
58 54 -0.002070 -0.000317
58 58 -0.000844 -0.000140
58 62 -0.000324 -0.000067
58 66 -0.000118 -0.000038
58 70 -0.000042 -0.000025
58 74 -0.000015 -0.000018
58 78 -0.000007 -0.000013
58 82 -0.000004 -0.000010
58 86 -0.000002 -0.000007
58 90 -0.000002 -0.000004
58 94 -0.000001 -0.000003
58 98 -0.000001 -0.000002
58 102 -0.000000 -0.000001
58 106 -0.000000 -0.000001
58 110 -0.000000 -0.000000
58 114 -0.000000 -0.000000
58 118 -0.000000 -0.000000
58 122 -0.000000 -0.000000
58 126 -0.000000 -0.000000
62 2 -1.290989 -0.199552
62 6 -1.006320 -0.249367
62 10 -0.792891 -0.202481
62 14 -0.612048 -0.147607
62 18 -0.454002 -0.100513
62 22 -0.320470 -0.064558
62 26 -0.214103 -0.039223
62 30 -0.134953 -0.022564
62 34 -0.080097 -0.012299
62 38 -0.044706 -0.006363
62 42 -0.023447 -0.003140
62 46 -0.011549 -0.001496
62 50 -0.005342 -0.000706
62 54 -0.002321 -0.000347
62 58 -0.000950 -0.000190
62 62 -0.000369 -0.000121
62 66 -0.000139 -0.000087
62 70 -0.000054 -0.000067
62 74 -0.000024 -0.000052
62 78 -0.000014 -0.000040
62 82 -0.000009 -0.000029
62 86 -0.000007 -0.000020
62 90 -0.000005 -0.000013
62 94 -0.000004 -0.000008
62 98 -0.000002 -0.000005
62 102 -0.000002 -0.000003
62 106 -0.000001 -0.000002
62 110 -0.000000 -0.000001
62 114 -0.000000 -0.000000
62 118 -0.000000 -0.000000
62 122 -0.000000 -0.000000
62 126 -0.000000 -0.000000
66 2 -1.130271 -0.059007
66 6 -0.997991 -0.120709
66 10 -0.825644 -0.121068
66 14 -0.650633 -0.097997
66 18 -0.487484 -0.070910
66 22 -0.345934 -0.047389
66 26 -0.231806 -0.029638
66 30 -0.146368 -0.017469
66 34 -0.086965 -0.009764
66 38 -0.048574 -0.005223
66 42 -0.025490 -0.002721
66 46 -0.012563 -0.001427
66 50 -0.005819 -0.000794
66 54 -0.002537 -0.000495
66 58 -0.001049 -0.000353
66 62 -0.000420 -0.000276
66 66 -0.000172 -0.000225
66 70 -0.000080 -0.000183
66 74 -0.000047 -0.000145
66 78 -0.000034 -0.000111
66 82 -0.000026 -0.000081
66 86 -0.000021 -0.000057
66 90 -0.000015 -0.000038
66 94 -0.000011 -0.000024
66 98 -0.000007 -0.000014
66 102 -0.000004 -0.000008
66 106 -0.000003 -0.000004
66 110 -0.000001 -0.000002
66 114 -0.000001 -0.000001
66 118 -0.000000 -0.000000
66 122 -0.000000 -0.000000
66 126 -0.000000 -0.000000
70 2 -1.061027 -0.024480
70 6 -0.973885 -0.058735
70 10 -0.832417 -0.067707
70 14 -0.669135 -0.060234
70 18 -0.507244 -0.046490
70 22 -0.362514 -0.032592
70 26 -0.244001 -0.021231
70 30 -0.154519 -0.013055
70 34 -0.091992 -0.007707
70 38 -0.051458 -0.004479
70 42 -0.027038 -0.002664
70 46 -0.013349 -0.001703
70 50 -0.006204 -0.001211
70 54 -0.002730 -0.000953
70 58 -0.001159 -0.000799
70 62 -0.000499 -0.000685
70 66 -0.000240 -0.000582
70 70 -0.000145 -0.000482
70 74 -0.000107 -0.000384
70 78 -0.000088 -0.000294
70 82 -0.000073 -0.000215
70 86 -0.000057 -0.000149
70 90 -0.000043 -0.000099
70 94 -0.000030 -0.000062
70 98 -0.000020 -0.000037
70 102 -0.000013 -0.000021
70 106 -0.000007 -0.000011
70 110 -0.000004 -0.000006
70 114 -0.000002 -0.000003
70 118 -0.000001 -0.000001
70 122 -0.000000 -0.000000
70 126 -0.000000 -0.000000
74 2 -1.028946 -0.011574
74 6 -0.957021 -0.029670
74 10 -0.831197 -0.037213
74 14 -0.676825 -0.035742
74 18 -0.517781 -0.029479
74 22 -0.372369 -0.021995
74 26 -0.251718 -0.015338
74 30 -0.159891 -0.010287
74 34 -0.095403 -0.006859
74 38 -0.053462 -0.004727
74 42 -0.028145 -0.003488
74 46 -0.013940 -0.002793
74 50 -0.006529 -0.002391
74 54 -0.002937 -0.002122
74 58 -0.001324 -0.001898
74 62 -0.000656 -0.001675
74 66 -0.000400 -0.001441
74 70 -0.000305 -0.001197
74 74 -0.000261 -0.000955
74 78 -0.000227 -0.000729
74 82 -0.000191 -0.000531
74 86 -0.000152 -0.000368
74 90 -0.000114 -0.000242
74 94 -0.000080 -0.000151
74 98 -0.000053 -0.000089
74 102 -0.000033 -0.000050
74 106 -0.000019 -0.000026
74 110 -0.000010 -0.000013
74 114 -0.000005 -0.000006
74 118 -0.000003 -0.000003
74 122 -0.000001 -0.000001
74 126 -0.000001 -0.000000
78 2 -1.012869 -0.006032
78 6 -0.946851 -0.016079
78 10 -0.828433 -0.021481
78 14 -0.679396 -0.022242
78 18 -0.522799 -0.019971
78 22 -0.377670 -0.016473
78 26 -0.256164 -0.013017
78 30 -0.163132 -0.010222
78 34 -0.097537 -0.008232
78 38 -0.054767 -0.006933
78 42 -0.028915 -0.006119
78 46 -0.014412 -0.005588
78 50 -0.006866 -0.005184
78 54 -0.003239 -0.004801
78 58 -0.001640 -0.004381
78 62 -0.001004 -0.003901
78 66 -0.000776 -0.003364
78 70 -0.000691 -0.002794
78 74 -0.000634 -0.002226
78 78 -0.000564 -0.001695
78 82 -0.000477 -0.001229
78 86 -0.000379 -0.000848
78 90 -0.000283 -0.000555
78 94 -0.000198 -0.000344
78 98 -0.000130 -0.000202
78 102 -0.000080 -0.000112
78 106 -0.000046 -0.000059
78 110 -0.000025 -0.000029
78 114 -0.000013 -0.000014
78 118 -0.000006 -0.000006
78 122 -0.000003 -0.000002
78 126 -0.000001 -0.000001
82 2 -1.003692 -0.003880
82 6 -0.940221 -0.010730
82 10 -0.825378 -0.015353
82 14 -0.679357 -0.017482
82 18 -0.524519 -0.017683
82 22 -0.379983 -0.016802
82 26 -0.258327 -0.015556
82 30 -0.164825 -0.014376
82 34 -0.098727 -0.013436
82 38 -0.055567 -0.012735
82 42 -0.029476 -0.012188
82 46 -0.014877 -0.011688
82 50 -0.007342 -0.011132
82 54 -0.003793 -0.010447
82 58 -0.002305 -0.009590
82 62 -0.001777 -0.008556
82 66 -0.001625 -0.007378
82 70 -0.001567 -0.006119
82 74 -0.001481 -0.004861
82 78 -0.001330 -0.003686
82 82 -0.001123 -0.002660
82 86 -0.000890 -0.001824
82 90 -0.000660 -0.001185
82 94 -0.000459 -0.000730
82 98 -0.000299 -0.000425
82 102 -0.000183 -0.000234
82 106 -0.000105 -0.000122
82 110 -0.000057 -0.000060
82 114 -0.000029 -0.000028
82 118 -0.000014 -0.000012
82 122 -0.000006 -0.000005
82 126 -0.000003 -0.000002
86 2 -0.996485 -0.003795
86 6 -0.934290 -0.010867
86 10 -0.821401 -0.016599
86 14 -0.677284 -0.020652
86 18 -0.523846 -0.023151
86 22 -0.380113 -0.024475
86 26 -0.258791 -0.025039
86 30 -0.165353 -0.025170
86 34 -0.099217 -0.025065
86 38 -0.056028 -0.024802
86 42 -0.029976 -0.024379
86 46 -0.015501 -0.023737
86 50 -0.008174 -0.022797
86 54 -0.004890 -0.021485
86 58 -0.003687 -0.019760
86 62 -0.003413 -0.017635
86 66 -0.003440 -0.015190
86 70 -0.003445 -0.012567
86 74 -0.003294 -0.009945
86 78 -0.002963 -0.007501
86 82 -0.002497 -0.005378
86 86 -0.001968 -0.003658
86 90 -0.001451 -0.002357
86 94 -0.001001 -0.001437
86 98 -0.000648 -0.000829
86 102 -0.000393 -0.000453
86 106 -0.000224 -0.000234
86 110 -0.000120 -0.000114
86 114 -0.000060 -0.000053
86 118 -0.000029 -0.000023
86 122 -0.000013 -0.000009
86 126 -0.000007 -0.000003
90 2 -0.987650 -0.005465
90 6 -0.926355 -0.015934
90 10 -0.814970 -0.025148
90 14 -0.672545 -0.032629
90 18 -0.520647 -0.038258
90 22 -0.378130 -0.042197
90 26 -0.257679 -0.044754
90 30 -0.164833 -0.046260
90 34 -0.099114 -0.046987
90 38 -0.056267 -0.047108
90 42 -0.030570 -0.046687
90 46 -0.016518 -0.045690
90 50 -0.009706 -0.044021
90 54 -0.007015 -0.041567
90 58 -0.006423 -0.038261
90 62 -0.006692 -0.034136
90 66 -0.007095 -0.029354
90 70 -0.007235 -0.024206
90 74 -0.006949 -0.019058
90 78 -0.006243 -0.014274
90 82 -0.005235 -0.010145
90 86 -0.004097 -0.006828
90 90 -0.002995 -0.004349
90 94 -0.002048 -0.002620
90 98 -0.001311 -0.001493
90 102 -0.000787 -0.000805
90 106 -0.000443 -0.000411
90 110 -0.000235 -0.000199
90 114 -0.000117 -0.000091
90 118 -0.000055 -0.000039
90 122 -0.000025 -0.000016
90 126 -0.000013 -0.000005
94 2 -0.973609 -0.009075
94 6 -0.913334 -0.026605
94 10 -0.803754 -0.042408
94 14 -0.663549 -0.055717
94 18 -0.513915 -0.066197
94 22 -0.373432 -0.073911
94 26 -0.254648 -0.079198
94 30 -0.163091 -0.082516
94 34 -0.098362 -0.084302
94 38 -0.056333 -0.084873
94 42 -0.031421 -0.084374
94 46 -0.018240 -0.082775
94 50 -0.012450 -0.079914
94 54 -0.010923 -0.075576
94 58 -0.011536 -0.069617
94 62 -0.012883 -0.062077
94 66 -0.014037 -0.053259
94 70 -0.014448 -0.043724
94 74 -0.013893 -0.034188
94 78 -0.012437 -0.025366
94 82 -0.010360 -0.017815
94 86 -0.008034 -0.011826
94 90 -0.005809 -0.007418
94 94 -0.003923 -0.004398
94 98 -0.002480 -0.002467
94 102 -0.001470 -0.001310
94 106 -0.000819 -0.000659
94 110 -0.000429 -0.000314
94 114 -0.000212 -0.000142
94 118 -0.000099 -0.000061
94 122 -0.000045 -0.000024
94 126 -0.000022 -0.000007
98 2 -0.950129 -0.015037
98 6 -0.891372 -0.044146
98 10 -0.784534 -0.070548
98 14 -0.647805 -0.092989
98 18 -0.501844 -0.110860
98 22 -0.364787 -0.124185
98 26 -0.248909 -0.133448
98 30 -0.159661 -0.139370
98 34 -0.096729 -0.142673
98 38 -0.056180 -0.143904
98 42 -0.032667 -0.143329
98 46 -0.021028 -0.140903
98 50 -0.017067 -0.136324
98 54 -0.017660 -0.129165
98 58 -0.020517 -0.119098
98 62 -0.023899 -0.106129
98 66 -0.026490 -0.090777
98 70 -0.027421 -0.074075
98 74 -0.026349 -0.057371
98 78 -0.023464 -0.042012
98 82 -0.019366 -0.029021
98 86 -0.014835 -0.018898
98 90 -0.010572 -0.011609
98 94 -0.007028 -0.006737
98 98 -0.004373 -0.003701
98 102 -0.002553 -0.001927
98 106 -0.001402 -0.000952
98 110 -0.000725 -0.000447
98 114 -0.000354 -0.000199
98 118 -0.000164 -0.000084
98 122 -0.000073 -0.000033
98 126 -0.000036 -0.000010
102 2 -0.912114 -0.023751
102 6 -0.855738 -0.069756
102 10 -0.753223 -0.111548
102 14 -0.622016 -0.147155
102 18 -0.481945 -0.175602
102 22 -0.350426 -0.196894
102 26 -0.239282 -0.211775
102 30 -0.153807 -0.221378
102 34 -0.093801 -0.226864
102 38 -0.055630 -0.229133
102 42 -0.034348 -0.228639
102 46 -0.025192 -0.225312
102 50 -0.024261 -0.218602
102 54 -0.028495 -0.207672
102 58 -0.035326 -0.191782
102 62 -0.042404 -0.170777
102 66 -0.047642 -0.145475
102 70 -0.049538 -0.117708
102 74 -0.047506 -0.089939
102 78 -0.041985 -0.064624
102 82 -0.034220 -0.043583
102 86 -0.025779 -0.027603
102 90 -0.018018 -0.016459
102 94 -0.011737 -0.009272
102 98 -0.007157 -0.004952
102 102 -0.004101 -0.002513
102 106 -0.002214 -0.001214
102 110 -0.001128 -0.000559
102 114 -0.000544 -0.000245
102 118 -0.000249 -0.000102
102 122 -0.000110 -0.000040
102 126 -0.000054 -0.000012
106 2 -0.853898 -0.035337
106 6 -0.801136 -0.103796
106 10 -0.705193 -0.166013
106 14 -0.582395 -0.219062
106 18 -0.451307 -0.261490
106 22 -0.328252 -0.293299
106 26 -0.224337 -0.315599
106 30 -0.144599 -0.330098
106 34 -0.088987 -0.338574
106 38 -0.054319 -0.342438
106 42 -0.036271 -0.342447
106 46 -0.030768 -0.338525
106 50 -0.034493 -0.329740
106 54 -0.044629 -0.314507
106 58 -0.058221 -0.291198
106 62 -0.071808 -0.259135
106 66 -0.081797 -0.219494
106 70 -0.085438 -0.175449
106 74 -0.081670 -0.131398
106 78 -0.071415 -0.091739
106 82 -0.057184 -0.059622
106 86 -0.042083 -0.036177
106 90 -0.028643 -0.020621
106 94 -0.018161 -0.011119
106 98 -0.010797 -0.005703
106 102 -0.006048 -0.002793
106 106 -0.003202 -0.001309
106 110 -0.001605 -0.000587
106 114 -0.000763 -0.000251
106 118 -0.000345 -0.000103
106 122 -0.000151 -0.000039
106 126 -0.000073 -0.000012
110 2 -0.770069 -0.049375
110 6 -0.722497 -0.145032
110 10 -0.635992 -0.231984
110 14 -0.525277 -0.306146
110 18 -0.407099 -0.365492
110 22 -0.296199 -0.410028
110 26 -0.202640 -0.441331
110 30 -0.131059 -0.461833
110 34 -0.081584 -0.474108
110 38 -0.051643 -0.480277
110 42 -0.037825 -0.481581
110 46 -0.037147 -0.478061
